handover_success_rate,ABS_QoS_DRB,DRB.RlcDelayUI,DRB.AirIfDelayUI,DRB.RlcSduDelayDl,DRB.AirIfDelayDl,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell,Label
0.953536966,3,0.640855864,0.570610972,0.113226699,0.05043213,1.211466835,0.163658829,5
0.935309667,3,0.652444952,0.582741632,0.278587194,0.575607892,1.235186584,0.854195085,5
0.905008302,2,0.60775695,0.414750987,0.538467486,0.362349679,1.022507936,0.900817165,5
0.953869122,2,0.628617999,0.416691066,0.281199446,0.404037588,1.045309065,0.685237034,5
0.926047017,2,0.419529533,0.591709521,0.325649997,0.275647991,1.011239054,0.601297989,5
0.931616777,4,0.382600819,0.664398196,0.048013369,0.619565204,1.046999015,0.667578573,5
0.911334073,4,0.423039859,0.655293585,0.073892868,0.23945218,1.078333443,0.313345048,5
0.903170524,4,0.38299336,0.365080973,0.611286628,0.599278358,0.748074333,1.210564986,5
0.934568949,1,0.073795312,0.073752336,0.429899469,0.620531579,0.147547648,1.050431048,5
0.949183423,3,0.401799303,0.630421595,0.255131394,0.078210047,1.032220899,0.33334144,5
0.93720864,2,0.633027026,0.450424959,0.005433092,0.08401785,1.083451985,0.089450942,5
0.950848442,4,0.647152862,0.431157695,0.523817474,0.217452563,1.078310557,0.741270037,5
0.91761752,4,0.661577706,0.624658725,0.188459242,0.096103341,1.286236431,0.284562583,5
0.920322056,1,0.144617802,0.210971427,0.567443501,0.580797259,0.355589229,1.148240759,5
0.926717488,2,0.418161953,0.657897926,0.037083045,0.438093607,1.076059879,0.475176652,5
0.950058937,1,0.633841164,0.65721159,0.527529208,0.340550545,1.291052754,0.868079754,5
0.927104003,4,0.543615159,0.144731614,0.497377195,0.531304239,0.688346773,1.028681434,5
0.954931595,2,0.547330289,0.511185987,0.47595518,0.136600626,1.058516276,0.612555806,5
0.914440508,4,0.630412243,0.564358515,0.521096589,0.04375297,1.194770758,0.564849559,5
0.907730559,4,0.621202584,0.478673414,0.214776832,0.416384168,1.099875998,0.631160999,5
0.947101929,1,0.428589439,0.654374577,0.10367491,0.571724838,1.082964016,0.675399747,5
0.902927308,4,0.073920167,0.51625808,0.592708919,0.436072839,0.590178247,1.028781758,5
0.937028265,3,0.583970215,0.442791266,0.641124149,0.483829769,1.026761481,1.124953918,5
0.926103305,4,0.281794823,0.512446415,0.60691084,0.632982129,0.794241238,1.23989297,5
0.919286726,3,0.656225388,0.652110018,0.313835641,0.431217228,1.308335406,0.745052868,5
0.943918923,1,0.630151361,0.53197172,0.245552884,0.082899485,1.162123081,0.328452369,5
0.949457105,3,0.410633184,0.624801531,0.346617103,0.10094192,1.035434715,0.447559023,5
0.938120312,1,0.043121972,0.335592452,0.629410543,0.494730297,0.378714423,1.12414084,5
0.906418883,2,0.659987108,0.5829113,0.020235566,0.349230502,1.242898408,0.369466068,5
0.92842395,0,0.590632912,0.062929283,0.560352304,0.44404024,0.653562195,1.004392545,5
0.94222632,1,0.069586499,0.247559964,0.532818064,0.665732248,0.317146463,1.198550312,5
0.908911962,0,0.65190295,0.652645291,0.647053616,0.316375387,1.304548241,0.963429003,5
0.906017624,1,0.264671188,0.461480547,0.624762096,0.516121079,0.726151735,1.140883176,5
0.921024538,2,0.560796505,0.591626876,0.187876381,0.282647939,1.152423381,0.47052432,5
0.935726874,4,0.624622027,0.428827662,0.426854792,0.117194123,1.053449689,0.544048915,5
0.924478047,2,0.19621302,0.15185349,0.524118394,0.641724509,0.34806651,1.165842904,5
0.91455497,4,0.525894836,0.570997393,0.038424767,0.598606735,1.09689223,0.637031501,5
0.906024837,2,0.653383755,0.589847304,0.067027055,0.147029972,1.243231059,0.214057027,5
0.948283102,4,0.482324344,0.524706733,0.107798323,0.225757947,1.007031078,0.33355627,5
0.934823166,2,0.474865763,0.60393298,0.031528164,0.035634342,1.078798743,0.067162506,5
0.935790377,2,0.541656335,0.615638554,0.34442708,0.548388183,1.157294888,0.892815263,5
0.93499381,4,0.569564374,0.483714808,0.066738449,0.659366669,1.053279182,0.726105119,5
0.945470571,1,0.278948129,0.095642826,0.595974912,0.586655357,0.374590955,1.182630269,5
0.920227494,4,0.524286342,0.624107633,0.366317833,0.168799061,1.148393976,0.535116894,5
0.92678001,1,0.361513386,0.070915547,0.54558655,0.531239348,0.432428933,1.076825898,5
0.956937594,2,0.615438995,0.38732054,0.273797117,0.239086221,1.002759535,0.512883337,5
0.933321325,1,0.413786887,0.645297006,0.343642875,0.104962227,1.059083893,0.448605102,5
0.90177373,1,0.472701091,0.529293069,0.415465117,0.293960183,1.00199416,0.7094253,5
0.929077427,3,0.654151818,0.404511741,0.051443171,0.110099708,1.058663559,0.161542879,5
0.9152633,0,0.113675996,0.131641489,0.579330243,0.427054699,0.245317485,1.006384943,5
0.90951873,2,0.224062475,0.401262367,0.659531351,0.617518481,0.625324842,1.277049832,5
0.934720653,2,0.451881571,0.185686248,0.52536346,0.629138378,0.637567819,1.154501838,5
0.946971423,0,0.602104862,0.479606168,0.246676101,0.175045018,1.08171103,0.421721119,5
0.919038524,1,0.122474402,0.443855593,0.55118569,0.540782005,0.566329995,1.091967695,5
0.910639851,1,0.072140296,0.515971304,0.641038906,0.494274153,0.5881116,1.135313059,5
0.949527222,4,0.165727155,0.381332996,0.49893544,0.650932417,0.547060151,1.149867857,5
0.934494137,3,0.602281118,0.444639554,0.609907948,0.472307504,1.046920673,1.082215452,5
0.941904785,2,0.661929774,0.491373402,0.368546529,0.013051509,1.153303175,0.381598038,5
0.929161543,2,0.480434882,0.585317515,0.025677851,0.117316114,1.065752397,0.142993964,5
0.927927093,1,0.610872095,0.417664285,0.433762555,0.543678557,1.028536379,0.977441111,5
0.947716348,4,0.586002381,0.171573646,0.605619706,0.436508217,0.757576027,1.042127923,5
0.915443401,4,0.428763021,0.077307407,0.561793149,0.581497063,0.506070428,1.143290211,5
0.933124478,3,0.652856668,0.580148049,0.461239481,0.418160341,1.233004717,0.879399822,5
0.938609323,1,0.400782149,0.135355967,0.468975267,0.540747587,0.536138117,1.009722854,5
0.914796841,0,0.656949249,0.062456276,0.57490591,0.648806285,0.719405525,1.223712195,5
0.906786176,1,0.049774547,0.172279541,0.648521763,0.653072502,0.222054088,1.301594265,5
0.909825839,0,0.372821674,0.380397488,0.55713739,0.474629957,0.753219161,1.031767347,5
0.920791606,4,0.628498947,0.601707032,0.317948305,0.510205015,1.230205979,0.82815332,5
0.942247079,2,0.417979212,0.609333035,0.662740938,0.418103119,1.027312247,1.080844056,5
0.955989672,0,0.657188873,0.363183801,0.06535042,0.111760217,1.020372673,0.177110637,5
0.938733009,2,0.084823594,0.618983532,0.61852042,0.470382664,0.703807126,1.088903084,5
0.957269404,2,0.218398678,0.113977572,0.634570182,0.576019154,0.33237625,1.210589335,5
0.934131941,3,0.581981966,0.130758738,0.52182325,0.55028453,0.712740703,1.072107779,5
0.900270964,2,0.656767034,0.382895618,0.621748456,0.168741557,1.039662652,0.790490013,5
0.921479309,2,0.038420762,0.380944367,0.585897341,0.652101863,0.419365129,1.237999203,5
0.924566821,3,0.364993153,0.477127818,0.589389947,0.582680741,0.842120971,1.172070687,5
0.942968814,3,0.428072784,0.174800391,0.5700444,0.467542149,0.602873175,1.037586549,5
0.943209823,1,0.573244608,0.347019735,0.569619472,0.617034461,0.920264343,1.186653934,5
0.935517311,3,0.504212043,0.598795118,0.170309825,0.117914225,1.103007161,0.28822405,5
0.953179637,4,0.066603824,0.069133979,0.659545866,0.440883624,0.135737804,1.100429489,5
0.918668468,3,0.017379719,0.467523991,0.651690292,0.524941255,0.484903711,1.176631547,5
0.916630141,2,0.434656604,0.608207331,0.124525589,0.397975667,1.042863934,0.522501257,5
0.945784827,4,0.3394072,0.627355242,0.624099225,0.495215205,0.966762442,1.11931443,5
0.907705017,0,0.425541788,0.496654929,0.413326882,0.602852991,0.922196717,1.016179873,5
0.933003204,0,0.643695218,0.57685338,0.501638486,0.018311109,1.220548598,0.519949596,5
0.915345298,1,0.429182032,0.614476332,0.416700721,0.61697716,1.043658363,1.033677881,5
0.909593324,4,0.15618376,0.114222682,0.494727294,0.59414675,0.270406441,1.088874044,5
0.955442779,3,0.370109896,0.569749896,0.42909774,0.661592504,0.939859793,1.090690244,5
0.932841076,0,0.036681218,0.279341362,0.549715733,0.458518946,0.31602258,1.008234679,5
0.935711101,2,0.616166416,0.549873328,0.327462556,0.534050204,1.166039744,0.86151276,5
0.906805113,4,0.495429486,0.593170673,0.097200221,0.096013701,1.088600159,0.193213922,5
0.941813603,2,0.351716331,0.052109681,0.645380296,0.483445296,0.403826012,1.128825593,5
0.914603809,2,0.366593246,0.508332105,0.605962172,0.455702428,0.874925351,1.0616646,5
0.953011385,2,0.639217527,0.528751417,0.053261632,0.368606948,1.167968944,0.42186858,5
0.928546013,2,0.496565194,0.552472135,0.218727778,0.614155497,1.04903733,0.832883275,5
0.902476144,3,0.035003292,0.43098548,0.516592038,0.5095919,0.465988772,1.026183939,5
0.95155517,0,0.053724664,0.054347577,0.588120056,0.567453197,0.108072241,1.155573253,5
0.938822248,0,0.209090966,0.660488317,0.480190601,0.605424391,0.869579283,1.085614992,5
0.952995365,1,0.350763214,0.029304331,0.513319899,0.564054436,0.380067545,1.077374336,5
0.933408994,1,0.293704991,0.325422417,0.664797179,0.468558026,0.619127408,1.133355205,5
0.901486312,0,0.65250218,0.153743701,0.361638281,0.665561681,0.806245882,1.027199961,5
0.908162684,1,0.114559358,0.008085556,0.568614814,0.508004453,0.122644914,1.076619267,5
0.931052635,4,0.605220496,0.54653048,0.481268039,0.525183441,1.151750976,1.00645148,5
0.912838172,0,0.107018504,0.1981339,0.648016522,0.410454369,0.305152403,1.058470891,5
0.926582977,1,0.605246028,0.603473021,0.142777754,0.363986205,1.208719049,0.506763959,5
0.958730978,3,0.434543225,0.572745858,0.132363565,0.164616878,1.007289084,0.296980443,5
0.923575152,2,0.142275756,0.597422726,0.642750123,0.526493689,0.739698483,1.169243811,5
0.926950536,1,0.642492555,0.403559118,0.006472191,0.040551321,1.046051673,0.047023512,5
0.971018246,5,0.0762777,0.612941278,0.625218643,0.578110339,0.689218978,1.203328982,6
0.974366657,7,0.318651761,0.396056199,0.482941702,0.653763127,0.714707961,1.13670483,6
0.970911228,5,0.642967399,0.247112609,0.645457434,0.480589873,0.890080008,1.126047307,6
0.977747102,9,0.065667259,0.193799327,0.559381966,0.508875825,0.259466587,1.068257791,6
0.961251706,5,0.507798361,0.014040403,0.56950233,0.462434295,0.521838763,1.031936625,6
0.972493334,5,0.626588856,0.620253473,0.573491234,0.138661326,1.246842329,0.71215256,6
0.984790791,7,0.468486008,0.577672452,0.07462173,0.614371403,1.04615846,0.688993132,6
0.970302154,5,0.433072454,0.100277774,0.60830395,0.635607726,0.533350228,1.243911677,6
0.98034681,5,0.155567969,0.507043977,0.52517306,0.51918616,0.662611946,1.04435922,6
0.978132807,5,0.620432718,0.490403571,0.381047288,0.434909395,1.110836289,0.815956683,6
0.962690394,5,0.166941009,0.397555463,0.66340099,0.53205151,0.564496472,1.1954525,6
0.967602171,5,0.476146823,0.282166905,0.526308153,0.518177923,0.758313728,1.044486076,6
0.984074677,6,0.525439987,0.233801969,0.496246239,0.569205049,0.759241956,1.065451288,6
0.977687925,6,0.378349022,0.322779217,0.641323885,0.396776959,0.701128239,1.038100844,6
0.96230187,7,0.172275583,0.545973219,0.646193089,0.625515335,0.718248802,1.271708424,6
0.961658463,5,0.296639096,0.099425983,0.38900146,0.633007458,0.396065079,1.022008918,6
0.984610859,9,0.554104081,0.480693496,0.15512371,0.251200012,1.034797577,0.406323722,6
0.989247204,6,0.521454066,0.514637124,0.479817727,0.60068284,1.036091191,1.080500568,6
0.98178378,8,0.566437061,0.499322025,0.093342021,0.587167118,1.065759085,0.680509139,6
0.962123563,7,0.079806406,0.155527201,0.558069349,0.545047462,0.235333607,1.103116811,6
0.981078344,6,0.337257912,0.569268641,0.656889447,0.597960997,0.906526554,1.254850444,6
0.980988452,5,0.461874088,0.13933695,0.558058703,0.647491567,0.601211039,1.205550271,6
0.967436366,5,0.217378971,0.543551299,0.63964148,0.484082158,0.760930269,1.123723638,6
0.985056298,8,0.327863477,0.440919133,0.646694241,0.379503249,0.76878261,1.02619749,6
0.981814908,5,0.366919579,0.068844189,0.488100716,0.52062528,0.435763768,1.008725996,6
0.979857718,5,0.608055853,0.536228831,0.30480975,0.480090815,1.144284684,0.784900565,6
0.965643761,9,0.48102201,0.580313686,0.26313536,0.517453921,1.061335696,0.780589281,6
0.963803608,6,0.307551973,0.322101058,0.485554867,0.631301595,0.629653031,1.116856461,6
0.983212594,5,0.555808459,0.577529181,0.405688756,0.548745676,1.133337641,0.954434432,6
0.9870818,7,0.526339396,0.540362083,0.232233285,0.204904654,1.066701478,0.437137939,6
0.983466733,5,0.333397051,0.624697184,0.653471138,0.481850504,0.958094235,1.135321642,6
0.983914035,8,0.5107863,0.604436833,0.490762567,0.434668234,1.115223133,0.925430801,6
0.979770581,5,0.149277949,0.20069077,0.633964613,0.465973293,0.349968719,1.099937906,6
0.971708625,5,0.585084634,0.510944037,0.301688302,0.188769958,1.096028672,0.49045826,6
0.984893372,9,0.139523042,0.305739437,0.631866846,0.522881838,0.445262479,1.154748683,6
0.97486411,5,0.508512514,0.619997742,0.178172148,0.242569876,1.128510256,0.420742024,6
0.964552243,9,0.315582312,0.539779145,0.602348988,0.478174399,0.855361457,1.080523387,6
0.98783095,5,0.520027824,0.619739067,0.608741584,0.00464046,1.139766891,0.613382044,6
0.972246041,5,0.648269018,0.479625537,0.658350124,0.613085248,1.127894555,1.271435372,6
0.98129308,7,0.347793949,0.273828727,0.398500315,0.65400044,0.621622676,1.052500755,6
0.983948833,5,0.644777848,0.531349525,0.645913586,0.136356611,1.176127373,0.782270198,6
0.962290928,6,0.662604287,0.438475832,0.627816994,0.651689571,1.10108012,1.279506565,6
0.985470575,8,0.195512303,0.188262819,0.577560563,0.650961037,0.383775122,1.2285216,6
0.98106411,7,0.520306186,0.569115797,0.172564616,0.097855946,1.089421983,0.270420562,6
0.978874141,6,0.631113304,0.526381669,0.398500822,0.524723292,1.157494974,0.923224115,6
0.964944196,9,0.645923104,0.542742453,0.566685411,0.032055173,1.188665557,0.598740584,6
0.986423302,5,0.644841692,0.517196893,0.311672878,0.545923303,1.162038585,0.857596181,6
0.984844557,5,0.52623417,0.628628458,0.234442631,0.201082984,1.154862628,0.435525615,6
0.984309919,6,0.393531573,0.638561674,0.062963007,0.653128715,1.032093247,0.716091722,6
0.987893552,5,0.583936823,0.581637816,0.297524841,0.640577876,1.165574639,0.938102717,6
0.966773775,6,0.440925386,0.647313274,0.072099664,0.449868837,1.08823866,0.521968501,6
0.963839976,5,0.248970877,0.546110827,0.489961702,0.532522012,0.795081705,1.022483714,6
0.976592191,7,0.249684049,0.094132941,0.558923222,0.506875883,0.34381699,1.065799105,6
0.966074394,7,0.6651595,0.312812648,0.408972813,0.661115071,0.977972148,1.070087884,6
0.976856426,6,0.348591665,0.126817369,0.579550386,0.584858016,0.475409035,1.164408401,6
0.970490128,6,0.581853742,0.485819141,0.053020079,0.635326166,1.067672883,0.688346246,6
0.979080545,6,0.315457694,0.461620573,0.483198561,0.583037716,0.777078267,1.066236277,6
0.987855271,6,0.575727154,0.525064308,0.633609121,0.622650362,1.100791461,1.256259483,6
0.985385049,8,0.644193011,0.2133233,0.571486962,0.664707214,0.857516311,1.236194176,6
0.985231486,5,0.089346151,0.310554424,0.578447462,0.633911846,0.399900576,1.212359308,6
0.974358787,6,0.487831571,0.322247412,0.513148622,0.533174738,0.810078983,1.04632336,6
0.969202636,7,0.507049564,0.515512302,0.456154233,0.346003327,1.022561866,0.802157559,6
0.961957353,6,0.639036564,0.445018996,0.661234623,0.083442899,1.08405556,0.744677522,6
0.968781913,8,0.020920822,0.374858821,0.582300674,0.646813623,0.395779644,1.229114297,6
0.989387937,6,0.259898095,0.534389233,0.564352779,0.591884726,0.794287328,1.156237506,6
0.96890358,6,0.64274703,0.415491174,0.387974925,0.457173573,1.058238204,0.845148498,6
0.960005516,7,0.219465955,0.239825193,0.63887131,0.653183738,0.459291148,1.292055048,6
0.986447753,6,0.458256688,0.204515205,0.615816667,0.511721829,0.662771893,1.127538496,6
0.976300958,6,0.124159459,0.069047998,0.394623789,0.607492135,0.193207457,1.002115924,6
0.98599481,6,0.447127696,0.439901445,0.604207605,0.650302657,0.887029141,1.254510263,6
0.972777688,5,0.63463177,0.486622742,0.505226082,0.020904446,1.121254511,0.526130527,6
0.965807117,6,0.583718856,0.398195892,0.517153692,0.622179138,0.981914747,1.13933283,6
0.960036561,5,0.398186313,0.630879249,0.280206004,0.415890186,1.029065562,0.696096191,6
0.978874747,5,0.496997626,0.504734692,0.203341783,0.10263085,1.001732318,0.305972633,6
0.982117238,6,0.605827708,0.582950432,0.450218423,0.606700038,1.18877814,1.056918461,6
0.969734616,6,0.497168293,0.528654181,0.555502729,0.055509725,1.025822474,0.611012453,6
0.976494155,9,0.498379744,0.596859594,0.238213503,0.311580915,1.095239338,0.549794418,6
0.986611647,7,0.640682858,0.159494722,0.647870131,0.478114788,0.800177579,1.125984919,6
0.987808422,5,0.245325671,0.545025129,0.569533206,0.545484533,0.7903508,1.115017739,6
0.976348473,7,0.317884868,0.469748656,0.518071523,0.490412582,0.787633524,1.008484104,6
0.982192403,5,0.578334977,0.596422756,0.424359561,0.178630716,1.174757733,0.602990277,6
0.972044252,6,0.640769262,0.472132496,0.180497062,0.56191055,1.112901759,0.742407612,6
0.976943757,6,0.628324455,0.579051286,0.496651655,0.075636398,1.207375742,0.572288053,6
0.983749435,5,0.045132554,0.138257353,0.534800119,0.554121457,0.183389907,1.088921576,6
0.989345784,8,0.182739348,0.420738362,0.497030659,0.628404684,0.60347771,1.125435342,6
0.989514407,7,0.1980138,0.639802092,0.621643594,0.454028099,0.837815893,1.075671693,6
0.971867906,5,0.484565322,0.554218037,0.379350113,0.312901264,1.038783359,0.692251378,6
0.969700002,5,0.56687439,0.58393503,0.014241448,0.353116774,1.15080942,0.367358221,6
0.976593433,9,0.473956364,0.581337172,0.38687271,0.118941769,1.055293536,0.505814479,6
0.963405285,6,0.216772938,0.515142765,0.568640933,0.462481098,0.731915703,1.031122032,6
0.98454619,9,0.594491144,0.595591308,0.033184845,0.635649349,1.190082452,0.668834194,6
0.974301991,6,0.066840601,0.345261057,0.606988417,0.452025825,0.412101657,1.059014242,6
0.978040581,7,0.046146326,0.074406797,0.490611838,0.635067438,0.120553123,1.125679276,6
0.961546921,7,0.484304621,0.609230991,0.173794324,0.261422613,1.093535612,0.435216937,6
0.984824904,5,0.573818139,0.555378286,0.645340419,0.57311416,1.129196425,1.218454579,6
0.963816131,5,0.633771586,0.641490435,0.493794315,0.485958818,1.275262021,0.979753133,6
0.96529685,7,0.615476636,0.563726188,0.666333383,0.650709133,1.179202823,1.317042516,6
0.975178226,6,0.37760443,0.66465915,0.606485305,0.045547611,1.04226358,0.652032916,6
0.988720101,5,0.161872809,0.583206173,0.619080333,0.622470606,0.745078982,1.24155094,6
0.971617743,5,0.656265128,0.345985189,0.000651728,0.046349004,1.002250317,0.047000733,6
0.982141412,6,0.606201106,0.646994192,0.053392171,0.615316114,1.253195298,0.668708285,6
0.978971204,6,0.532552234,0.535678809,0.46935156,0.109334413,1.068231044,0.578685974,6
0.975628129,6,0.583922649,0.538298099,0.659441213,0.383201526,1.122220748,1.042642739,6
0.983357562,5,0.611677898,0.525986723,0.382193597,0.527923496,1.137664621,0.910117093,6
0.982925879,7,0.360797808,0.640514301,0.088828073,0.122910933,1.001312109,0.211739005,6
0.982497375,8,0.390293825,0.665134056,0.346652757,0.349826944,1.055427881,0.696479702,6
0.963608183,6,0.132998297,0.446322173,0.573179633,0.533803637,0.57932047,1.10698327,6
0.965247186,5,0.592595606,0.571953193,0.323997733,0.022928831,1.164548799,0.346926564,6
0.966421563,7,0.50560294,0.525024343,0.212390512,0.332236525,1.030627283,0.544627038,6
0.978340443,5,0.616986338,0.447577138,0.554528158,0.122565588,1.064563476,0.677093746,6
0.96158369,6,0.634887187,0.651585383,0.544135322,0.378007637,1.28647257,0.922142959,6
0.987940114,9,0.663227549,0.577453554,0.600307388,0.360318582,1.240681103,0.96062597,6
0.973277147,5,0.508522118,0.53201987,0.470447243,0.494675998,1.040541988,0.965123241,6
0.973624871,5,0.525039185,0.537006109,0.286381151,0.283110293,1.062045294,0.569491444,6
0.973524842,7,0.513291992,0.639143844,0.015830748,0.480326232,1.152435837,0.49615698,6
0.965625326,7,0.236440125,0.035621464,0.452169626,0.594585066,0.272061589,1.046754692,6
0.971543977,8,0.106646655,0.661732573,0.636785612,0.417865607,0.768379228,1.05465122,6
0.981519329,6,0.608131818,0.594655395,0.495866399,0.012294197,1.202787213,0.508160596,6
0.965138509,5,0.399331511,0.576484214,0.652696711,0.482930645,0.975815725,1.135627356,6
0.973839199,7,0.629878291,0.42248601,0.294927426,0.185823676,1.052364301,0.480751101,6
0.977125973,7,0.409434379,0.595158642,0.196015321,0.40718001,1.004593021,0.60319533,6
0.978477131,6,0.17093202,0.294994747,0.614275688,0.472136059,0.465926767,1.086411746,6
0.986550634,8,0.53996042,0.471572788,0.548414914,0.301280045,1.011533208,0.849694959,6
0.960333325,7,0.527552763,0.61680104,0.270814079,0.30895679,1.144353803,0.579770869,6
0.96848324,5,0.563567605,0.240000479,0.616151269,0.403612485,0.803568084,1.019763754,6
0.978319881,7,0.569646462,0.084150953,0.623867651,0.495043082,0.653797415,1.118910733,6
0.97057875,6,0.577417072,0.463566581,0.024445579,0.019416173,1.040983653,0.043861752,6
0.966765256,8,0.280834288,0.191873067,0.512610155,0.519599983,0.472707355,1.032210138,6
0.98535306,7,0.099851884,0.616580577,0.548385561,0.661558951,0.716432461,1.209944512,6
0.974216419,6,0.588864777,0.452757008,0.432569472,0.290374623,1.041621784,0.722944095,6
0.963883186,6,0.461729373,0.627681996,0.026936958,0.352051492,1.089411369,0.37898845,6
0.965065372,7,0.512631925,0.157054931,0.653849937,0.367485897,0.669686856,1.021335834,6
0.961045338,6,0.555580861,0.636305522,0.166481998,0.47010743,1.191886383,0.636589427,6
0.967092211,6,0.65395648,0.655030243,0.504601471,0.411233149,1.308986723,0.91583462,6
0.970605831,5,0.650666443,0.485004725,0.232084864,0.11377894,1.135671168,0.345863803,6
0.963522297,6,0.209342925,0.036921992,0.548689427,0.527543006,0.246264917,1.076232433,6
0.965249921,9,0.479896506,0.6225117,0.022974994,0.367896752,1.102408206,0.390871746,6
0.961463523,7,0.495703358,0.566072174,0.305820718,0.200809148,1.061775533,0.506629867,6
0.989283272,7,0.363236919,0.45767158,0.627496082,0.391077683,0.820908499,1.018573765,6
0.98733422,5,0.57053949,0.507905915,0.177428109,0.223440127,1.078445405,0.400868236,6
0.978173897,6,0.56315811,0.554958052,0.293764015,0.43864387,1.118116162,0.732407886,6
0.97824078,6,0.348938049,0.653383805,0.125165755,0.021987022,1.002321854,0.147152777,6
0.978939365,6,0.477832143,0.031865935,0.599243909,0.59248155,0.509698078,1.191725459,6
0.969411516,5,0.223171932,0.31505212,0.659740549,0.365930187,0.538224052,1.025670736,6
0.974288892,5,0.092432587,0.494099389,0.435468866,0.634261689,0.586531975,1.069730555,6
0.961178353,5,0.430746798,0.585587069,0.391284852,0.661737678,1.016333867,1.053022531,6
0.970871482,5,0.347160945,0.583061602,0.415648381,0.643819597,0.930222547,1.059467978,6
0.964250377,9,0.392289046,0.252200831,0.441873233,0.62992758,0.644489877,1.071800812,6
0.972440826,9,0.267874414,0.196742038,0.603061412,0.637679457,0.464616451,1.240740869,6
0.985482638,5,0.444219846,0.632950957,0.097479767,0.380855906,1.077170803,0.478335672,6
0.983091388,9,0.342784293,0.664139338,0.048051821,0.266930669,1.00692363,0.31498249,6
0.983252896,5,0.66425167,0.638811206,0.638818416,0.323402689,1.303062876,0.962221105,6
0.964413835,5,0.504336791,0.548481111,0.330295481,0.198853395,1.052817903,0.529148876,6
0.96639623,9,0.077522017,0.316323229,0.632147991,0.557967443,0.393845246,1.190115434,6
0.96670575,5,0.665979967,0.607356796,0.03321649,0.31512981,1.273336763,0.3483463,6
0.98390373,8,0.346622571,0.616637835,0.658916925,0.618067291,0.963260406,1.276984216,6
0.98775344,7,0.428288533,0.620896713,0.180253712,0.039411054,1.049185246,0.219664766,6
0.979845644,7,0.657071016,0.504299894,0.613342394,0.052499527,1.16137091,0.665841921,6
0.973660716,8,0.604902377,0.624298596,0.33627854,0.01877562,1.229200973,0.35505416,6
0.98029462,5,0.286155254,0.177341653,0.591227289,0.511822162,0.463496907,1.103049451,6
0.964007762,5,0.004849806,0.441136574,0.619152467,0.545238815,0.445986381,1.164391282,6
0.977445309,5,0.116956044,0.326248723,0.665266749,0.4306645,0.443204767,1.095931249,6
0.97467472,6,0.037448482,0.61986969,0.570864664,0.598260727,0.657318172,1.169125391,6
0.985325251,8,0.611636626,0.392560826,0.07564928,0.161856706,1.004197452,0.237505986,6
0.966410922,5,0.516716103,0.596193985,0.084862526,0.494173203,1.112910088,0.579035729,6
0.96070008,5,0.261947927,0.492339793,0.384436898,0.63314658,0.754287719,1.017583478,6
0.965417488,5,0.474998925,0.646076951,0.520874677,0.265985655,1.121075876,0.786860332,6
0.961470417,5,0.645585314,0.000271733,0.521370007,0.58512952,0.645857047,1.106499526,6
0.986606761,6,0.223995883,0.041262007,0.512322186,0.544366772,0.26525789,1.056688958,6
0.974954532,7,0.568901743,0.521375924,0.01941112,0.666170449,1.090277667,0.685581569,6
0.962540221,6,0.567748632,0.629101611,0.369432344,0.111159138,1.196850242,0.480591482,6
0.989802895,7,0.56545357,0.154787958,0.514248357,0.550796345,0.720241527,1.065044703,6
0.981855533,6,0.029547887,0.18207645,0.644552098,0.537972849,0.211624337,1.182524948,6
0.975863136,7,0.591859073,0.189242537,0.610715368,0.567672083,0.78110161,1.178387451,6
0.982716855,6,0.132851725,0.560549017,0.535362651,0.642371248,0.693400742,1.177733899,6
0.976513526,7,0.634148305,0.392212258,0.435772073,0.270584348,1.026360563,0.706356421,6
0.962903687,7,0.215245861,0.367451411,0.51673749,0.608801695,0.582697272,1.125539186,6
0.969687475,8,0.24816146,0.041223004,0.533236822,0.520485242,0.289384464,1.053722064,6
0.962839427,6,0.642711184,0.547850762,0.290132536,0.215697311,1.190561946,0.505829847,6
0.965186565,6,0.300801756,0.283380636,0.635701436,0.577205652,0.584182392,1.212907088,6
0.968022866,5,0.608296852,0.574879376,0.46272067,0.518916213,1.183176228,0.981636883,6
0.961394394,5,0.04657238,0.614386263,0.533542417,0.62934537,0.660958644,1.162887787,6
0.973625958,6,0.128333034,0.427804919,0.506512708,0.527395737,0.556137953,1.033908446,6
0.983594407,6,0.52149165,0.501190497,0.299488813,0.194439931,1.022682147,0.493928744,6
0.966210882,8,0.068340412,0.492078981,0.421515057,0.602373044,0.560419393,1.023888101,6
0.968272119,8,0.566054983,0.628377383,0.582813959,0.493451032,1.194432366,1.07626499,6
0.961287544,6,0.580323744,0.65344892,0.197705672,0.212188633,1.233772664,0.409894305,6
0.97886826,6,0.584269462,0.347974634,0.65321876,0.495421431,0.932244096,1.148640191,6
0.963125022,7,0.489716981,0.665229652,0.132272068,0.120108646,1.154946633,0.252380714,6
0.975183295,5,0.605932739,0.065041358,0.520050854,0.483988826,0.670974097,1.00403968,6
0.962921621,5,0.500620037,0.63647628,0.402467524,0.301042034,1.137096317,0.703509558,6
0.989283406,5,0.445292673,0.652930878,0.314583229,0.5284638,1.098223551,0.843047029,6
0.982406676,8,0.585473084,0.617691634,0.512956142,0.484944263,1.203164717,0.997900405,6
